neuron_id,cell_type,assembly,odour_hz,odour_repeat_hz,baseline_hz
689,excitatory,2,0.0,0.0,0.0
690,excitatory,2,1.1111112,1.5555556,0.44444445
691,excitatory,2,0.11111111,0.0,0.11111111
692,excitatory,2,0.0,0.0,0.0
693,excitatory,2,0.0,0.44444445,0.0
694,inhibitory,2,141.33333,173.11111,194.33333
695,excitatory,2,0.0,0.0,0.0
696,excitatory,2,0.33333334,1.2222222,0.11111111
697,excitatory,2,0.0,0.22222222,0.33333334
698,inhibitory,2,29.666666,24.222221,24.555555
699,excitatory,2,0.0,0.0,0.0
700,inhibitory,2,0.7777778,10.444445,1.1111112
701,excitatory,2,0.0,0.0,0.0
702,excitatory,2,0.0,0.22222222,0.0
703,excitatory,2,0.7777778,0.5555556,1.0
704,excitatory,2,0.0,0.0,0.0
705,excitatory,2,0.0,0.0,0.0
706,excitatory,2,0.0,0.22222222,0.0
707,excitatory,2,0.0,0.11111111,0.6666667
708,inhibitory,2,3.2222223,6.4444447,1.1111112
709,excitatory,2,0.0,0.0,0.0
710,inhibitory,2,17.0,15.444445,20.11111
711,excitatory,2,0.11111111,0.11111111,0.0
712,excitatory,2,2.6666667,1.7777778,0.7777778
713,excitatory,2,0.0,0.0,0.0
714,excitatory,2,0.0,0.0,0.0
715,excitatory,2,0.0,0.0,0.11111111
716,inhibitory,2,8.444445,9.111111,14.333333
717,excitatory,2,4.7777777,5.6666665,3.5555556
718,excitatory,2,0.11111111,0.11111111,0.33333334
719,excitatory,2,0.0,0.0,0.0
720,excitatory,2,10.777778,17.88889,15.222222
721,inhibitory,2,0.0,0.0,0.0
722,excitatory,2,0.0,0.0,0.0
723,excitatory,2,0.0,0.0,0.0
724,excitatory,2,0.33333334,0.0,0.0
725,inhibitory,2,0.0,2.4444444,0.8888889
726,inhibitory,2,3.0,5.3333335,2.7777777
727,inhibitory,2,0.11111111,0.11111111,0.0
728,excitatory,2,0.44444445,2.7777777,0.33333334
729,inhibitory,2,11.555555,19.555555,22.777779
730,inhibitory,2,10.0,2.3333333,64.0
731,excitatory,2,0.0,0.0,0.0
732,excitatory,2,0.0,0.0,0.0
733,excitatory,2,0.0,0.11111111,0.11111111
734,excitatory,2,0.0,0.0,0.6666667
735,excitatory,2,0.0,0.0,0.0
736,inhibitory,2,0.11111111,0.6666667,0.22222222
737,excitatory,2,0.7777778,0.33333334,2.0
738,excitatory,2,4.2222223,2.5555556,5.0
739,excitatory,2,0.0,0.0,0.0
740,inhibitory,2,60.666668,51.11111,39.77778
741,excitatory,2,0.0,0.0,0.0
742,excitatory,2,8.444445,4.0,9.444445
743,excitatory,2,0.33333334,0.0,0.44444445
744,excitatory,2,0.0,0.0,0.0
745,excitatory,2,0.33333334,0.11111111,0.8888889
746,inhibitory,2,13.333333,13.222222,24.555555
747,inhibitory,2,16.666666,14.777778,15.111111
748,excitatory,2,0.0,0.11111111,0.0
749,inhibitory,2,2.5555556,2.5555556,3.8888888
750,excitatory,3,0.22222222,0.44444445,0.11111111
751,excitatory,3,4.4444447,2.3333333,1.6666666
752,excitatory,3,0.22222222,0.11111111,0.0
753,excitatory,3,0.5555556,0.22222222,0.0
754,excitatory,3,3.7777777,3.5555556,0.11111111
755,excitatory,3,0.22222222,0.0,0.33333334
756,excitatory,3,46.333332,52.666668,43.0
757,excitatory,3,0.0,0.0,0.0
758,excitatory,3,4.4444447,6.111111,7.4444447
759,excitatory,3,0.0,0.0,0.0
760,inhibitory,3,5.5555553,9.666667,8.777778
761,excitatory,3,2.2222223,4.7777777,6.888889
762,excitatory,3,1.3333334,0.8888889,3.0
763,excitatory,3,0.33333334,0.5555556,2.1111112
764,excitatory,3,0.0,0.0,0.0
765,excitatory,3,1.2222222,0.8888889,0.44444445
766,excitatory,3,0.11111111,0.0,0.0
767,excitatory,3,0.7777778,1.0,0.5555556
768,excitatory,3,2.0,3.2222223,0.22222222
769,excitatory,3,5.6666665,6.6666665,2.6666667
770,inhibitory,3,148.33333,123.22222,157.44444
771,excitatory,3,0.0,0.0,0.0
772,excitatory,3,39.77778,49.333332,44.22222
773,excitatory,3,0.44444445,0.0,1.8888888
774,excitatory,3,0.0,0.33333334,0.22222222
775,excitatory,3,0.33333334,0.11111111,1.5555556
776,excitatory,3,1.2222222,1.7777778,2.0
777,excitatory,3,9.333333,10.666667,7.0
778,excitatory,3,0.0,0.0,0.0
779,excitatory,3,0.0,0.22222222,0.0
780,excitatory,3,0.22222222,0.0,0.11111111
781,excitatory,3,0.0,0.0,0.0
782,excitatory,3,0.22222222,0.6666667,0.8888889
783,excitatory,3,0.0,0.0,0.0
784,inhibitory,3,69.0,49.555557,8.333333
785,excitatory,3,0.0,0.0,0.0
786,excitatory,3,0.7777778,0.44444445,6.888889
787,excitatory,3,0.33333334,0.0,0.11111111
788,excitatory,3,18.88889,11.888889,10.222222
789,excitatory,3,0.44444445,0.33333334,0.0
790,excitatory,3,0.11111111,0.0,0.11111111
791,excitatory,3,0.0,0.0,0.0
792,excitatory,3,0.33333334,0.7777778,0.33333334
793,excitatory,3,1.1111112,0.33333334,0.8888889
794,inhibitory,3,88.888885,82.888885,115.111115
795,excitatory,3,0.11111111,0.33333334,0.0
796,inhibitory,3,2.6666667,0.44444445,12.555555
797,excitatory,3,0.0,1.0,0.22222222
798,excitatory,3,6.4444447,5.0,6.4444447
799,excitatory,3,50.22222,50.22222,21.333334
800,excitatory,3,21.222221,24.333334,5.0
801,excitatory,3,0.0,0.0,0.0
802,excitatory,3,0.0,0.0,0.0
803,inhibitory,3,35.444443,9.555555,58.444443
804,excitatory,3,17.222221,17.88889,14.0
805,excitatory,3,24.11111,33.666668,11.333333
806,excitatory,3,0.11111111,0.33333334,0.5555556
807,excitatory,3,0.0,0.0,0.0
808,excitatory,3,0.0,0.0,0.0
809,inhibitory,3,3.6666667,4.5555553,26.666666
810,excitatory,3,1.2222222,0.5555556,0.44444445
811,excitatory,3,0.0,0.0,0.0
812,excitatory,3,0.0,0.11111111,0.0
813,excitatory,3,1.2222222,1.1111112,2.2222223
814,inhibitory,3,15.333333,14.222222,6.111111
815,excitatory,3,28.88889,24.0,27.444445
816,excitatory,3,0.0,0.0,0.11111111
817,excitatory,3,0.0,0.0,0.0
818,excitatory,3,4.0,3.5555556,3.4444444
819,inhibitory,3,2.2222223,8.0,4.4444447
820,inhibitory,3,4.6666665,14.0,35.555557
821,excitatory,3,0.0,0.11111111,0.0
822,inhibitory,3,3.4444444,0.5555556,0.6666667
823,excitatory,3,0.0,0.0,0.0
824,excitatory,3,1.3333334,1.8888888,1.2222222
825,excitatory,3,0.0,0.0,0.0
826,excitatory,3,0.0,0.0,0.0
827,excitatory,3,0.0,0.44444445,0.0
828,excitatory,3,4.5555553,3.1111112,5.888889
829,excitatory,3,19.666666,18.666666,5.4444447
830,excitatory,3,0.11111111,0.7777778,0.0
831,excitatory,3,22.0,16.333334,15.0
832,excitatory,3,0.8888889,0.6666667,0.11111111
833,excitatory,3,0.0,0.0,0.8888889
834,excitatory,3,0.33333334,0.5555556,0.0
835,excitatory,3,0.0,0.0,0.0
836,excitatory,3,0.0,0.0,0.0
837,inhibitory,3,6.111111,4.6666665,13.222222
838,excitatory,3,0.11111111,0.0,0.0
839,excitatory,3,0.0,0.0,0.0
840,excitatory,3,17.88889,16.666666,8.666667
841,excitatory,3,4.5555553,7.111111,6.0
842,excitatory,3,10.444445,8.222222,22.444445
843,excitatory,3,0.33333334,0.0,0.22222222
844,excitatory,3,11.555555,12.111111,13.666667
845,excitatory,3,0.0,0.11111111,0.0
846,excitatory,3,11.0,13.222222,6.4444447
847,excitatory,3,29.555555,33.666668,11.333333
848,excitatory,3,0.0,0.8888889,0.33333334
849,excitatory,3,0.33333334,0.11111111,0.5555556
850,inhibitory,3,10.444445,13.888889,9.111111
851,excitatory,3,0.0,0.0,0.0
852,excitatory,3,2.0,2.3333333,5.0
853,excitatory,3,0.44444445,1.0,1.7777778
854,excitatory,3,2.3333333,1.8888888,3.7777777
855,inhibitory,3,1.0,0.7777778,2.5555556
856,excitatory,3,2.6666667,13.111111,6.5555553
857,excitatory,3,0.0,0.0,0.0
858,inhibitory,3,22.666666,37.22222,15.444445
859,excitatory,3,3.5555556,4.111111,3.2222223
860,excitatory,3,8.333333,9.111111,8.888889
861,excitatory,3,0.0,0.0,0.22222222
862,excitatory,3,5.888889,6.3333335,2.3333333
863,excitatory,3,0.0,0.22222222,0.0
864,excitatory,3,25.88889,32.11111,24.88889
865,excitatory,3,0.0,0.0,0.0
866,excitatory,3,0.0,0.0,0.0
867,excitatory,3,1.1111112,7.3333335,9.888889
868,inhibitory,3,26.88889,36.333332,40.77778
869,excitatory,3,0.0,0.0,0.0
870,inhibitory,3,0.0,0.22222222,0.22222222
871,excitatory,3,51.333332,31.666666,40.666668
872,excitatory,3,0.0,0.0,0.0
873,excitatory,3,0.0,0.0,0.0
874,excitatory,3,0.0,0.0,0.11111111
875,excitatory,3,0.0,0.0,0.0
876,excitatory,3,0.0,0.11111111,0.0
877,excitatory,3,0.0,0.0,0.11111111
878,excitatory,3,0.44444445,0.44444445,1.2222222
879,excitatory,3,0.0,0.0,0.0
880,excitatory,3,0.0,0.0,0.0
881,excitatory,3,0.0,0.33333334,0.0
882,excitatory,3,4.6666665,5.5555553,1.0
883,excitatory,3,0.7777778,2.6666667,2.2222223
884,excitatory,3,0.5555556,2.6666667,3.8888888
885,excitatory,3,0.44444445,0.33333334,0.7777778
886,excitatory,3,0.5555556,1.4444444,1.3333334
887,excitatory,3,39.666668,42.666668,13.444445
888,excitatory,3,2.4444444,4.111111,2.2222223
889,inhibitory,3,35.0,50.0,40.333332
890,excitatory,3,0.6666667,1.2222222,0.8888889
891,excitatory,3,29.333334,32.11111,27.0
892,inhibitory,3,0.7777778,7.111111,3.8888888
893,excitatory,3,5.0,2.6666667,3.4444444
894,excitatory,3,0.0,0.0,0.0
895,inhibitory,3,0.33333334,1.3333334,0.33333334
896,excitatory,3,0.7777778,0.8888889,1.4444444
897,excitatory,3,5.4444447,4.2222223,2.8888888
898,excitatory,3,31.0,27.333334,51.11111
899,excitatory,3,0.0,0.22222222,0.22222222
900,inhibitory,3,36.88889,43.77778,36.22222
901,excitatory,3,0.0,0.0,0.0
902,inhibitory,3,1.8888888,3.3333333,5.5555553
903,excitatory,3,0.0,0.11111111,0.0
904,excitatory,3,0.0,0.11111111,0.0
905,excitatory,3,0.11111111,0.33333334,0.0
906,excitatory,3,2.1111112,1.1111112,0.44444445
907,excitatory,3,8.333333,11.888889,25.444445
908,excitatory,3,0.0,0.0,0.0
909,excitatory,3,0.0,0.0,0.11111111
910,excitatory,3,0.0,0.0,0.0
911,excitatory,3,0.0,0.0,0.0
912,inhibitory,3,13.111111,6.5555553,14.333333
913,excitatory,3,56.0,58.555557,26.555555
914,excitatory,3,0.44444445,0.11111111,0.0
915,excitatory,3,2.7777777,2.4444444,0.6666667
916,excitatory,3,8.222222,8.0,10.222222
917,excitatory,3,0.0,0.0,0.0
918,excitatory,3,0.5555556,1.2222222,0.11111111
919,excitatory,3,1.7777778,3.2222223,2.1111112
920,excitatory,3,0.11111111,0.11111111,0.0
921,excitatory,3,0.0,0.0,0.0
922,excitatory,3,0.0,0.0,0.0
923,excitatory,3,5.888889,3.0,0.0
924,excitatory,3,0.44444445,1.5555556,0.0
925,excitatory,3,13.444445,9.333333,10.0
926,excitatory,3,0.0,0.0,0.0
927,excitatory,3,1.1111112,1.1111112,1.0
928,excitatory,3,0.0,0.0,0.0
929,excitatory,3,0.44444445,2.2222223,2.0
930,excitatory,3,0.0,0.0,0.0
931,excitatory,3,0.0,0.0,0.0
932,excitatory,3,0.0,0.0,0.0
933,excitatory,3,2.2222223,3.7777777,3.8888888
934,excitatory,3,0.0,0.0,0.0
935,inhibitory,3,81.333336,76.22222,53.666668
936,excitatory,3,0.0,0.22222222,0.0
937,excitatory,3,0.0,0.0,0.0
938,inhibitory,3,5.6666665,10.555555,6.0
939,excitatory,3,0.0,0.0,0.0
940,excitatory,3,2.3333333,1.0,0.11111111
941,excitatory,3,0.0,0.11111111,0.11111111
942,excitatory,3,0.0,0.0,0.0
943,inhibitory,3,3.1111112,0.8888889,4.0
944,excitatory,3,4.2222223,4.6666665,5.4444447
945,excitatory,3,0.11111111,0.0,0.22222222
946,excitatory,3,0.11111111,0.0,0.0
947,excitatory,3,4.888889,5.111111,1.6666666
948,excitatory,3,11.222222,11.222222,14.111111
949,excitatory,3,1.2222222,0.8888889,1.5555556
950,inhibitory,3,116.333336,106.888885,100.55556
951,inhibitory,3,3.2222223,8.222222,5.3333335
952,excitatory,3,0.0,0.0,0.33333334
953,excitatory,3,2.7777777,2.2222223,2.4444444
954,inhibitory,3,0.0,0.22222222,0.0
955,excitatory,3,2.0,3.6666667,0.6666667
956,excitatory,3,0.0,0.0,0.0
957,inhibitory,3,0.6666667,4.4444447,1.0
958,excitatory,3,0.0,0.0,0.0
959,excitatory,3,44.444443,45.666668,74.0
960,excitatory,3,0.11111111,0.0,0.0
961,inhibitory,3,110.666664,111.22222,17.11111
962,excitatory,3,0.0,0.0,0.0
963,inhibitory,3,0.11111111,0.22222222,1.3333334
964,excitatory,3,0.0,0.0,0.0
965,excitatory,3,0.11111111,0.11111111,0.22222222
966,inhibitory,3,2.7777777,5.111111,4.888889
967,excitatory,3,0.0,0.11111111,0.0
968,excitatory,3,17.88889,20.666666,21.666666
969,excitatory,3,8.333333,8.444445,25.222221
970,inhibitory,3,7.0,7.4444447,9.888889
971,excitatory,3,4.6666665,6.7777777,4.5555553
972,excitatory,3,0.11111111,0.0,0.11111111
973,excitatory,3,0.0,0.0,0.0
974,excitatory,3,0.11111111,0.0,0.0
975,excitatory,3,0.0,0.33333334,1.5555556
976,excitatory,3,2.1111112,1.5555556,3.2222223
977,excitatory,3,198.66667,201.0,116.44444
978,excitatory,3,0.0,0.0,0.0
979,excitatory,3,0.0,0.0,0.0
980,excitatory,3,0.0,3.1111112,0.11111111
981,excitatory,3,0.0,0.0,0.0
982,excitatory,3,10.333333,13.333333,3.0
983,excitatory,3,0.11111111,0.0,0.0
984,excitatory,3,0.0,0.0,0.0
985,excitatory,3,1.2222222,0.11111111,0.33333334
986,excitatory,3,0.33333334,0.0,0.5555556
987,excitatory,3,0.44444445,0.44444445,0.11111111
988,excitatory,3,10.666667,14.777778,16.444445
989,excitatory,3,0.11111111,0.11111111,0.44444445
990,excitatory,3,17.88889,12.555555,24.88889
991,excitatory,3,0.0,0.0,0.0
992,excitatory,3,0.0,0.6666667,0.0
993,excitatory,3,0.0,0.0,0.0
994,excitatory,3,8.888889,7.5555553,5.111111
995,inhibitory,3,2.1111112,0.0,2.1111112
996,excitatory,3,0.0,0.22222222,0.11111111
997,inhibitory,3,39.444443,40.444443,84.333336
998,inhibitory,3,27.0,29.666666,12.777778
999,excitatory,3,1.7777778,2.8888888,0.8888889
1000,excitatory,4,0.8888889,0.6666667,3.4444444
1001,excitatory,4,0.44444445,0.7777778,0.11111111
1002,excitatory,4,16.88889,23.666666,25.333334
1003,inhibitory,4,4.7777777,2.0,5.888889
1004,excitatory,4,6.0,6.5555553,1.0
1005,inhibitory,4,0.0,0.0,0.5555556
1006,excitatory,4,2.1111112,4.0,2.0
1007,excitatory,4,4.4444447,3.1111112,2.1111112
1008,inhibitory,4,2.0,1.0,0.11111111
1009,excitatory,4,0.0,0.0,0.0
1010,inhibitory,4,0.6666667,0.5555556,1.8888888
1011,excitatory,4,0.5555556,0.11111111,0.0
1012,excitatory,4,3.3333333,4.4444447,9.555555
1013,inhibitory,4,1.5555556,1.1111112,2.2222223
1014,excitatory,4,0.5555556,0.33333334,0.6666667
1015,inhibitory,4,61.11111,56.555557,90.333336
1016,inhibitory,4,11.333333,6.0,19.88889
1017,excitatory,4,0.0,0.0,0.0
1018,inhibitory,4,1.4444444,1.7777778,4.6666665
1019,excitatory,4,0.0,0.0,0.0
1020,excitatory,4,0.11111111,2.6666667,1.0
1021,excitatory,4,1.1111112,0.7777778,1.0
1022,inhibitory,4,0.0,0.0,0.0
1023,excitatory,4,0.0,0.0,0.0
1024,excitatory,4,20.88889,16.333334,15.444445
1025,excitatory,4,0.0,0.11111111,0.0
1026,excitatory,4,0.8888889,0.0,0.6666667
1027,inhibitory,4,0.6666667,0.44444445,0.0
1028,excitatory,4,0.22222222,0.0,0.22222222
1029,excitatory,4,0.0,0.0,0.22222222
1030,excitatory,4,0.44444445,0.8888889,0.8888889
1031,excitatory,4,0.0,0.0,0.0
1032,inhibitory,4,1.1111112,2.0,2.6666667
1033,excitatory,4,0.0,0.0,0.0
1034,excitatory,4,0.0,0.0,0.33333334
1035,excitatory,4,0.0,0.0,0.0
1036,excitatory,4,0.0,0.33333334,0.0
1037,inhibitory,4,0.5555556,0.33333334,0.0
1038,excitatory,4,0.11111111,0.0,0.0
1039,excitatory,4,0.0,0.0,0.0
1040,excitatory,4,10.444445,8.222222,8.888889
1041,excitatory,4,0.0,0.11111111,0.0
1042,excitatory,4,58.77778,50.444443,35.77778
1043,excitatory,4,0.22222222,0.11111111,0.33333334
1044,inhibitory,4,25.0,39.77778,83.22222
1045,excitatory,4,0.0,0.0,0.0
1046,excitatory,4,0.0,0.0,0.0
1047,excitatory,4,2.2222223,0.7777778,9.666667
1048,excitatory,4,2.0,0.7777778,2.2222223
1049,excitatory,4,0.6666667,0.44444445,0.0
1050,excitatory,4,0.0,0.0,0.0
1051,excitatory,4,1.1111112,1.6666666,3.3333333
1052,excitatory,4,0.0,0.0,0.0
1053,excitatory,4,0.0,0.0,0.7777778
1054,excitatory,4,0.0,0.0,0.0
1055,excitatory,4,19.666666,24.777779,10.666667
1056,excitatory,4,21.333334,15.555555,15.777778
1057,inhibitory,4,71.77778,108.111115,124.888885
1058,excitatory,4,0.0,0.0,0.0
1059,inhibitory,4,28.666666,19.88889,10.888889
1060,excitatory,4,5.3333335,4.4444447,6.6666665
1061,excitatory,4,0.0,0.11111111,0.0
1062,excitatory,4,0.0,0.0,0.0
1063,excitatory,4,0.0,0.0,0.0
1064,excitatory,4,0.0,0.11111111,0.0
1065,excitatory,4,1.1111112,4.6666665,0.44444445
1066,inhibitory,4,0.0,0.0,0.0
1067,inhibitory,4,24.333334,21.88889,11.777778
1068,inhibitory,4,0.11111111,0.33333334,0.0
1069,excitatory,4,0.0,0.11111111,0.0
1070,excitatory,4,0.0,0.22222222,0.0
1071,excitatory,4,0.0,0.0,0.0
1072,excitatory,4,54.0,51.555557,15.888889
1073,excitatory,4,0.44444445,0.44444445,0.8888889
1074,excitatory,4,0.11111111,0.0,0.0
1075,excitatory,4,1.3333334,0.6666667,2.3333333
1076,excitatory,4,0.0,0.0,0.0
1077,excitatory,4,0.11111111,0.0,0.8888889
1078,excitatory,4,0.11111111,0.0,0.0
1079,excitatory,4,0.0,0.0,0.11111111
1080,excitatory,4,0.0,1.0,1.4444444
1081,excitatory,4,0.0,0.0,0.0
1082,excitatory,4,0.0,0.0,0.0
1083,excitatory,4,0.11111111,0.11111111,0.44444445
1084,excitatory,4,0.0,0.22222222,0.44444445
1085,excitatory,4,0.8888889,0.6666667,4.0
1086,excitatory,4,0.11111111,0.22222222,0.11111111
1087,excitatory,4,6.111111,8.222222,6.6666665
1088,inhibitory,4,0.44444445,0.33333334,0.22222222
1089,excitatory,4,38.555557,31.333334,49.444443
1090,excitatory,4,3.5555556,6.7777777,4.2222223
1091,inhibitory,4,0.5555556,2.2222223,5.111111
1092,inhibitory,4,24.11111,18.11111,2.3333333
1093,excitatory,4,0.44444445,0.44444445,0.22222222
1094,excitatory,4,0.0,0.0,0.0
1095,excitatory,4,0.0,0.0,0.0
1096,excitatory,4,0.22222222,0.11111111,0.44444445
1097,excitatory,4,0.0,0.0,0.0
1098,excitatory,4,3.6666667,2.0,13.111111
1099,excitatory,4,0.11111111,0.0,2.6666667
1100,excitatory,4,2.4444444,1.8888888,0.22222222
1101,excitatory,4,2.1111112,2.2222223,2.7777777
1102,excitatory,4,0.8888889,2.5555556,1.0
1103,excitatory,4,9.0,17.88889,0.44444445
1104,excitatory,4,0.5555556,0.22222222,0.7777778
1105,excitatory,4,0.11111111,0.11111111,0.33333334
1106,inhibitory,4,7.111111,43.0,11.111111
1107,inhibitory,4,127.55556,116.666664,43.333332
1108,inhibitory,4,6.2222223,8.0,5.6666665
1109,excitatory,4,3.5555556,5.2222223,19.444445
1110,excitatory,4,0.0,0.0,0.0
1111,excitatory,4,0.0,0.0,0.0
1112,excitatory,4,0.0,0.33333334,0.0
1113,excitatory,4,5.888889,6.888889,6.3333335
1114,excitatory,4,10.555555,11.888889,41.11111
1115,inhibitory,4,19.88889,20.0,37.555557
1116,excitatory,4,0.0,0.0,0.0
1117,excitatory,4,1.4444444,3.2222223,6.5555553
1118,excitatory,4,0.5555556,0.33333334,0.0
1119,excitatory,4,18.11111,19.444445,40.77778
1120,excitatory,4,0.22222222,0.11111111,0.33333334
